Concatenation of several data files in RES2DINV
  5.0000
3
614
0
0
    950.0000,     20.0000,    5.000000      44.1360 
    955.0000,     20.0000,    5.000000      32.9130 
    960.0000,     20.0000,    5.000000      28.5360 
    805.0000,     25.0000,    4.000000      20.4710 
    830.0000,     25.0000,    4.000000      28.8150 
    845.0000,     25.0000,    4.000000      13.0380 
    850.0000,     25.0000,    4.000000      14.1940 
    875.0000,     25.0000,    4.000000      27.8190 
    880.0000,     25.0000,    4.000000      24.7370 
    905.0000,     25.0000,    4.000000      23.7410 
    910.0000,     25.0000,    4.000000      25.3810 
    915.0000,     25.0000,    4.000000      21.8620 
    920.0000,     25.0000,    4.000000      24.0240 
    925.0000,     25.0000,    4.000000      30.5140 
    930.0000,     25.0000,    4.000000      31.6800 
    935.0000,     25.0000,    4.000000      33.9830 
    940.0000,     25.0000,    4.000000      37.6960 
    945.0000,     25.0000,    4.000000      38.8650 
    950.0000,     25.0000,    4.000000      36.6310 
    805.0000,     30.0000,    4.000000      25.4450 
    810.0000,     30.0000,    4.000000      21.8960 
    815.0000,     30.0000,    4.000000      20.9250 
    820.0000,     30.0000,    4.000000      12.4370 
    855.0000,     30.0000,    4.000000      21.0810 
    865.0000,     30.0000,    4.000000      19.9600 
    885.0000,     30.0000,    4.000000      29.5750 
    890.0000,     30.0000,    4.000000      29.2170 
    895.0000,     30.0000,    4.000000      24.0780 
    900.0000,     30.0000,    4.000000      32.1420 
    905.0000,     30.0000,    4.000000      24.4250 
    910.0000,     30.0000,    4.000000      30.2910 
    920.0000,     30.0000,    4.000000      25.5750 
    810.0000,     25.0000,    5.000000      27.4560 
    815.0000,     25.0000,    5.000000      23.0660 
    820.0000,     25.0000,    5.000000      13.7280 
    855.0000,     25.0000,    5.000000      17.4860 
    885.0000,     25.0000,    5.000000      27.0770 
    900.0000,     25.0000,    5.000000      23.5530 
    905.0000,     25.0000,    5.000000      29.6720 
    910.0000,     25.0000,    5.000000      27.1700 
    920.0000,     25.0000,    5.000000      25.9330 
    925.0000,     25.0000,    5.000000      27.5370 
2
23
      5.0000,    148.2800
     50.0000,    148.7400
    100.0000,    149.0900
    150.0000,    149.4300
    200.0000,    149.6400
    250.0000,    149.5700
    300.0000,    149.8500
    350.0000,    150.1700
    400.0000,    150.9100
    450.0000,    151.0500
    500.0000,    151.5200
    550.0000,    151.8100
    600.0000,    152.0400
    650.0000,    152.4700
    700.0000,    152.9000
    750.0000,    153.5700
    800.0000,    154.1500
    850.0000,    154.3900
    900.0000,    154.2600
    950.0000,    153.2400
   1000.0000,    152.9400
   1050.0000,    152.8400
   1097.5000,    153.0400
1
0
0
0
0
0
0
